,"1,2-dimethylpropanol",1H-Indole-3-acetic acid,1-hydroxy-1-cyclohexen,"2,2'-Bipyridine","2,3-Dihydroxybutanoic acid","2,3'-Dipyridyl","2,4-bishydroxybutanoic acid",2-amino-6-methylaminohexanoic acid,2-aminobutyric acid,2-Butenedioic acid,2-hydroxypyridine,2-methyl-butyric acid,2-oxo-3-methyl-pentanoic acid,2-oxo-4-methylvaleric acid,2-Piperidinecarboxylic acid,"3,4-bishydroxybutanoic acid","3, 4 dehydroproline","3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",3-amino-2-Piperidone,"3-Aminosalicylic acid, TMS",3-Hydroxybutyric acid,3-hydroxyoxyisovaleric acid,3-hydroxypyridine,3-methyl-2-oxo-butanoic acid,"3-Phosphoglyceric acid, TMS",4-Deoxypyridoxine,5-Hydroxy-tryptophan,5-Oxoproline,6-deoxy-mannose,"9,12-Octadecadienoic acid (Z,Z)-",à-Aminoadipic acid,á-Amino isobutyric acid,à-Hydroxyisobutyric acid,a-ketoglutarate,Alanine,Alloisoleucine,Aminomalonic acid,Anthranilic acid,Arabinofuranose,Arachidonic acid,Asparagine,Aspartate,Benzoic acid,Beta-alanine,Cadaverine,Caproic acid,Cholesterol,cis-3-Hexenyllactate,Citric acid,Creatine,Cyclohexanone,Cyclohexyloxy,Cysteine,Cystine,Decanoic acid,D-Fructose,d-Galactose,D-Glucuronic acid,Dodecanoic acid,D-Ribofuranose,d-Xylose,Elaidic acid,Erythrose,Galactonic acid,Glucopyranose,Glutamate,Gluticol,Glyceraldehyde,"Glyceric acid, TMS",Glycerol,Glycerolphosphate,Glycine,glycol,Glyoxylic acid,Heneicosanoic acid,Hexadecanoic acid,Hydroxycarbamic acid,Hypotaurine,Inositol,Isoleucine,Lactate,L-Homoserine,L-Leucine,L-Lysine,L-methionine,L-Ornithine,L-Threonic acid,L-Tryptophan,L-Tyrosine,Malate,Maleimide,Mannitol,Methylcysteine,Myo-Inositol,Myristic acid,Myristoleic acid,N-Acetyl glucosamine,N-acetyl-glycine,N-Acetylneuraminic acid,N-formyl-glycine,Nicotine,Nicotinic acid,"N,N-Dimethyl-2-isopropoxyethylamine",Nonanoic acid,Octadecanoic acid,Octanoic acid,Olic acid,Ornithine,Oxalic acid,Oxanilic acid,Palmitoleic acid,Parabanic acid,Phenylalanine,Picolinic acid,Proline,Pseudo uridine,Pyrrole-2-carboxylic acid,Pyruvate,Ribitol,sarcosine,Serine,Sorbose,Succinate,Threitol,Threonine,Urea,Uric acid,Xylitol
PN00377,93.42105263157896,98.68421052631578,0.0,77.63157894736842,1.3157894736842104,0.0,2.631578947368421,0.0,90.78947368421052,100.0,1.3157894736842104,22.36842105263158,18.421052631578945,53.94736842105263,19.73684210526316,84.21052631578947,6.578947368421052,81.57894736842105,46.05263157894737,30.26315789473684,46.05263157894737,0.0,5.263157894736842,0.0,35.526315789473685,90.78947368421052,35.526315789473685,18.421052631578945,61.8421052631579,21.052631578947366,18.421052631578945,0.0,22.36842105263158,69.73684210526315,2.631578947368421,0.0,0.0,5.263157894736842,0.0,63.1578947368421,19.73684210526316,30.26315789473684,3.947368421052632,3.947368421052632,13.157894736842104,67.10526315789474,43.42105263157895,31.57894736842105,7.894736842105263,39.47368421052632,23.684210526315788,3.947368421052632,0.0,14.473684210526317,43.42105263157895,9.210526315789473,6.578947368421052,44.73684210526316,51.31578947368421,27.631578947368425,48.68421052631579,19.73684210526316,17.105263157894736,6.578947368421052,1.3157894736842104,1.3157894736842104,0.0,68.42105263157895,60.526315789473685,89.47368421052632,81.57894736842105,82.89473684210526,93.42105263157896,78.94736842105263,19.73684210526316,14.473684210526317,1.3157894736842104,27.631578947368425,73.68421052631578,2.631578947368421,11.842105263157894,90.78947368421052,69.73684210526315,82.89473684210526,15.789473684210526,85.52631578947368,6.578947368421052,7.894736842105263,78.94736842105263,47.368421052631575,7.894736842105263,84.21052631578947,0.0,2.631578947368421,65.78947368421053,38.15789473684211,0.0,2.631578947368421,25.0,14.473684210526317,30.26315789473684,34.21052631578947,17.105263157894736,0.0,51.31578947368421,0.0,47.368421052631575,76.31578947368422,14.473684210526317,17.105263157894736,69.73684210526315,18.421052631578945,18.421052631578945,17.105263157894736,56.57894736842105,40.78947368421053,10.526315789473683,11.842105263157894,89.47368421052632,1.3157894736842104,0.0,3.947368421052632,15.789473684210526,14.473684210526317,75.0,1.3157894736842104,11.842105263157894,0.0
PN01935,67.10526315789474,73.68421052631578,0.0,61.8421052631579,0.0,0.0,0.0,0.0,59.210526315789465,22.36842105263158,1.3157894736842104,0.0,17.105263157894736,40.78947368421053,1.3157894736842104,50.0,1.3157894736842104,13.157894736842104,0.0,2.631578947368421,1.3157894736842104,0.0,1.3157894736842104,0.0,1.3157894736842104,13.157894736842104,1.3157894736842104,1.3157894736842104,0.0,3.947368421052632,0.0,0.0,15.789473684210526,69.73684210526315,0.0,0.0,9.210526315789473,14.473684210526317,0.0,21.052631578947366,9.210526315789473,3.947368421052632,0.0,3.947368421052632,2.631578947368421,7.894736842105263,0.0,98.68421052631578,6.578947368421052,22.36842105263158,15.789473684210526,7.894736842105263,0.0,11.842105263157894,1.3157894736842104,3.947368421052632,6.578947368421052,0.0,2.631578947368421,3.947368421052632,72.36842105263158,26.31578947368421,0.0,32.89473684210527,0.0,0.0,7.894736842105263,5.263157894736842,22.36842105263158,6.578947368421052,7.894736842105263,10.526315789473683,52.63157894736842,67.10526315789474,69.73684210526315,30.26315789473684,2.631578947368421,6.578947368421052,50.0,5.263157894736842,1.3157894736842104,47.368421052631575,14.473684210526317,0.0,27.631578947368425,47.368421052631575,0.0,15.789473684210526,0.0,1.3157894736842104,5.263157894736842,19.73684210526316,11.842105263157894,0.0,55.26315789473685,19.73684210526316,6.578947368421052,0.0,7.894736842105263,25.0,9.210526315789473,0.0,11.842105263157894,0.0,0.0,17.105263157894736,52.63157894736842,5.263157894736842,39.47368421052632,0.0,0.0,14.473684210526317,69.73684210526315,5.263157894736842,0.0,1.3157894736842104,10.526315789473683,65.78947368421053,0.0,0.0,0.0,15.789473684210526,0.0,21.052631578947366,0.0,0.0,15.789473684210526,17.105263157894736
PN01321,97.36842105263158,69.73684210526315,3.947368421052632,97.36842105263158,3.947368421052632,0.0,1.3157894736842104,6.578947368421052,96.05263157894736,96.05263157894736,52.63157894736842,21.052631578947366,31.57894736842105,94.73684210526316,55.26315789473685,67.10526315789474,77.63157894736842,46.05263157894737,5.263157894736842,28.947368421052637,6.578947368421052,59.210526315789465,90.78947368421052,19.73684210526316,52.63157894736842,47.368421052631575,43.42105263157895,59.210526315789465,43.42105263157895,47.368421052631575,44.73684210526316,50.0,63.1578947368421,34.21052631578947,22.36842105263158,46.05263157894737,48.68421052631579,85.52631578947368,18.421052631578945,75.0,42.10526315789473,30.26315789473684,15.789473684210526,42.10526315789473,81.57894736842105,38.15789473684211,50.0,65.78947368421053,61.8421052631579,81.57894736842105,64.47368421052632,14.473684210526317,53.94736842105263,89.47368421052632,63.1578947368421,96.05263157894736,77.63157894736842,48.68421052631579,86.8421052631579,69.73684210526315,92.10526315789474,72.36842105263158,94.73684210526316,53.94736842105263,75.0,61.8421052631579,42.10526315789473,90.78947368421052,7.894736842105263,32.89473684210527,55.26315789473685,59.210526315789465,42.10526315789473,81.57894736842105,72.36842105263158,57.89473684210527,44.73684210526316,68.42105263157895,81.57894736842105,72.36842105263158,1.3157894736842104,60.526315789473685,77.63157894736842,51.31578947368421,52.63157894736842,98.68421052631578,15.789473684210526,85.52631578947368,35.526315789473685,61.8421052631579,47.368421052631575,71.05263157894737,78.94736842105263,73.68421052631578,81.57894736842105,75.0,26.31578947368421,65.78947368421053,92.10526315789474,53.94736842105263,89.47368421052632,73.68421052631578,48.68421052631579,86.8421052631579,56.57894736842105,52.63157894736842,57.89473684210527,93.42105263157896,46.05263157894737,59.210526315789465,81.57894736842105,35.526315789473685,86.8421052631579,63.1578947368421,51.31578947368421,73.68421052631578,5.263157894736842,96.05263157894736,72.36842105263158,57.89473684210527,5.263157894736842,38.15789473684211,80.26315789473685,92.10526315789474,39.47368421052632,30.26315789473684,27.631578947368425,57.89473684210527
PN01766-0001.5,98.68421052631578,98.68421052631578,3.947368421052632,100.0,10.526315789473683,0.0,5.263157894736842,0.0,100.0,89.47368421052632,22.36842105263158,15.789473684210526,31.57894736842105,53.94736842105263,57.89473684210527,96.05263157894736,90.78947368421052,94.73684210526316,55.26315789473685,69.73684210526315,43.42105263157895,6.578947368421052,71.05263157894737,42.10526315789473,14.473684210526317,47.368421052631575,43.42105263157895,84.21052631578947,90.78947368421052,90.78947368421052,94.73684210526316,92.10526315789474,44.73684210526316,26.31578947368421,47.368421052631575,53.94736842105263,36.84210526315789,86.8421052631579,84.21052631578947,30.26315789473684,77.63157894736842,25.0,63.1578947368421,47.368421052631575,98.68421052631578,64.47368421052632,93.42105263157896,34.21052631578947,96.05263157894736,48.68421052631579,5.263157894736842,75.0,13.157894736842104,69.73684210526315,63.1578947368421,21.052631578947366,35.526315789473685,61.8421052631579,51.31578947368421,88.1578947368421,98.68421052631578,50.0,96.05263157894736,61.8421052631579,78.94736842105263,55.26315789473685,5.263157894736842,82.89473684210526,60.526315789473685,90.78947368421052,89.47368421052632,30.26315789473684,100.0,92.10526315789474,72.36842105263158,36.84210526315789,65.78947368421053,86.8421052631579,64.47368421052632,14.473684210526317,56.57894736842105,89.47368421052632,94.73684210526316,55.26315789473685,39.47368421052632,97.36842105263158,47.368421052631575,68.42105263157895,85.52631578947368,90.78947368421052,52.63157894736842,85.52631578947368,72.36842105263158,52.63157894736842,90.78947368421052,36.84210526315789,26.31578947368421,72.36842105263158,67.10526315789474,34.21052631578947,94.73684210526316,98.68421052631578,47.368421052631575,76.31578947368422,72.36842105263158,42.10526315789473,56.57894736842105,97.36842105263158,36.84210526315789,38.15789473684211,61.8421052631579,19.73684210526316,53.94736842105263,76.31578947368422,53.94736842105263,25.0,3.947368421052632,48.68421052631579,78.94736842105263,61.8421052631579,85.52631578947368,13.157894736842104,57.89473684210527,53.94736842105263,57.89473684210527,67.10526315789474,44.73684210526316,39.47368421052632
PN03438,98.68421052631578,98.68421052631578,40.78947368421053,96.05263157894736,13.157894736842104,2.631578947368421,25.0,5.263157894736842,94.73684210526316,90.78947368421052,61.8421052631579,61.8421052631579,48.68421052631579,98.68421052631578,53.94736842105263,73.68421052631578,63.1578947368421,40.78947368421053,0.0,19.73684210526316,1.3157894736842104,39.47368421052632,36.84210526315789,18.421052631578945,27.631578947368425,68.42105263157895,2.631578947368421,85.52631578947368,80.26315789473685,39.47368421052632,71.05263157894737,86.8421052631579,81.57894736842105,84.21052631578947,61.8421052631579,2.631578947368421,61.8421052631579,6.578947368421052,22.36842105263158,75.0,73.68421052631578,90.78947368421052,32.89473684210527,60.526315789473685,97.36842105263158,96.05263157894736,96.05263157894736,77.63157894736842,100.0,72.36842105263158,81.57894736842105,1.3157894736842104,61.8421052631579,81.57894736842105,23.684210526315788,25.0,72.36842105263158,32.89473684210527,92.10526315789474,52.63157894736842,55.26315789473685,65.78947368421053,94.73684210526316,11.842105263157894,68.42105263157895,32.89473684210527,34.21052631578947,40.78947368421053,35.526315789473685,89.47368421052632,15.789473684210526,92.10526315789474,92.10526315789474,14.473684210526317,75.0,77.63157894736842,88.1578947368421,59.210526315789465,63.1578947368421,65.78947368421053,21.052631578947366,72.36842105263158,84.21052631578947,86.8421052631579,76.31578947368422,97.36842105263158,76.31578947368422,59.210526315789465,38.15789473684211,47.368421052631575,47.368421052631575,88.1578947368421,98.68421052631578,92.10526315789474,81.57894736842105,75.0,52.63157894736842,5.263157894736842,76.31578947368422,71.05263157894737,81.57894736842105,97.36842105263158,71.05263157894737,61.8421052631579,71.05263157894737,52.63157894736842,57.89473684210527,98.68421052631578,39.47368421052632,88.1578947368421,88.1578947368421,14.473684210526317,7.894736842105263,55.26315789473685,60.526315789473685,27.631578947368425,68.42105263157895,11.842105263157894,61.8421052631579,71.05263157894737,85.52631578947368,43.42105263157895,60.526315789473685,17.105263157894736,25.0,50.0,19.73684210526316,46.05263157894737
PN02791,92.10526315789474,92.10526315789474,3.947368421052632,98.68421052631578,2.631578947368421,6.578947368421052,5.263157894736842,6.578947368421052,80.26315789473685,85.52631578947368,9.210526315789473,51.31578947368421,23.684210526315788,71.05263157894737,3.947368421052632,67.10526315789474,19.73684210526316,96.05263157894736,55.26315789473685,94.73684210526316,32.89473684210527,68.42105263157895,77.63157894736842,42.10526315789473,67.10526315789474,52.63157894736842,51.31578947368421,59.210526315789465,97.36842105263158,98.68421052631578,67.10526315789474,85.52631578947368,89.47368421052632,7.894736842105263,68.42105263157895,64.47368421052632,30.26315789473684,68.42105263157895,43.42105263157895,72.36842105263158,2.631578947368421,96.05263157894736,77.63157894736842,97.36842105263158,36.84210526315789,60.526315789473685,89.47368421052632,28.947368421052637,96.05263157894736,63.1578947368421,92.10526315789474,76.31578947368422,42.10526315789473,50.0,81.57894736842105,96.05263157894736,31.57894736842105,84.21052631578947,69.73684210526315,96.05263157894736,1.3157894736842104,19.73684210526316,46.05263157894737,57.89473684210527,98.68421052631578,39.47368421052632,26.31578947368421,48.68421052631579,67.10526315789474,38.15789473684211,96.05263157894736,61.8421052631579,63.1578947368421,31.57894736842105,6.578947368421052,71.05263157894737,19.73684210526316,15.789473684210526,15.789473684210526,25.0,22.36842105263158,68.42105263157895,26.31578947368421,82.89473684210526,76.31578947368422,26.31578947368421,32.89473684210527,43.42105263157895,96.05263157894736,98.68421052631578,35.526315789473685,82.89473684210526,38.15789473684211,52.63157894736842,92.10526315789474,9.210526315789473,36.84210526315789,50.0,47.368421052631575,73.68421052631578,31.57894736842105,75.0,82.89473684210526,34.21052631578947,78.94736842105263,36.84210526315789,5.263157894736842,23.684210526315788,85.52631578947368,46.05263157894737,88.1578947368421,81.57894736842105,80.26315789473685,9.210526315789473,76.31578947368422,76.31578947368422,18.421052631578945,65.78947368421053,73.68421052631578,19.73684210526316,65.78947368421053,85.52631578947368,42.10526315789473,72.36842105263158,96.05263157894736,38.15789473684211,51.31578947368421,55.26315789473685
PN01766-0002.6,98.68421052631578,97.36842105263158,2.631578947368421,100.0,1.3157894736842104,1.3157894736842104,2.631578947368421,1.3157894736842104,100.0,59.210526315789465,44.73684210526316,7.894736842105263,34.21052631578947,88.1578947368421,39.47368421052632,96.05263157894736,82.89473684210526,96.05263157894736,13.157894736842104,76.31578947368422,1.3157894736842104,25.0,73.68421052631578,9.210526315789473,27.631578947368425,31.57894736842105,36.84210526315789,78.94736842105263,94.73684210526316,94.73684210526316,23.684210526315788,85.52631578947368,68.42105263157895,18.421052631578945,10.526315789473683,36.84210526315789,11.842105263157894,81.57894736842105,50.0,31.57894736842105,18.421052631578945,90.78947368421052,21.052631578947366,73.68421052631578,93.42105263157896,60.526315789473685,92.10526315789474,27.631578947368425,100.0,55.26315789473685,26.31578947368421,68.42105263157895,7.894736842105263,93.42105263157896,98.68421052631578,96.05263157894736,13.157894736842104,36.84210526315789,92.10526315789474,92.10526315789474,88.1578947368421,30.26315789473684,78.94736842105263,65.78947368421053,71.05263157894737,15.789473684210526,13.157894736842104,82.89473684210526,50.0,98.68421052631578,92.10526315789474,30.26315789473684,90.78947368421052,92.10526315789474,22.36842105263158,60.526315789473685,28.947368421052637,96.05263157894736,36.84210526315789,14.473684210526317,32.89473684210527,94.73684210526316,96.05263157894736,72.36842105263158,59.210526315789465,69.73684210526315,93.42105263157896,14.473684210526317,42.10526315789473,94.73684210526316,28.947368421052637,98.68421052631578,38.15789473684211,71.05263157894737,82.89473684210526,34.21052631578947,3.947368421052632,30.26315789473684,85.52631578947368,56.57894736842105,34.21052631578947,97.36842105263158,64.47368421052632,10.526315789473683,98.68421052631578,18.421052631578945,27.631578947368425,80.26315789473685,39.47368421052632,39.47368421052632,25.0,15.789473684210526,3.947368421052632,32.89473684210527,100.0,3.947368421052632,40.78947368421053,64.47368421052632,57.89473684210527,6.578947368421052,71.05263157894737,63.1578947368421,75.0,72.36842105263158,39.47368421052632,9.210526315789473,26.31578947368421,31.57894736842105
PN02944,98.68421052631578,98.68421052631578,2.631578947368421,94.73684210526316,1.3157894736842104,1.3157894736842104,1.3157894736842104,0.0,93.42105263157896,89.47368421052632,39.47368421052632,36.84210526315789,22.36842105263158,53.94736842105263,34.21052631578947,75.0,11.842105263157894,63.1578947368421,11.842105263157894,5.263157894736842,23.684210526315788,1.3157894736842104,52.63157894736842,11.842105263157894,22.36842105263158,77.63157894736842,2.631578947368421,77.63157894736842,46.05263157894737,48.68421052631579,25.0,98.68421052631578,85.52631578947368,88.1578947368421,42.10526315789473,34.21052631578947,9.210526315789473,27.631578947368425,13.157894736842104,72.36842105263158,86.8421052631579,56.57894736842105,56.57894736842105,44.73684210526316,77.63157894736842,53.94736842105263,82.89473684210526,69.73684210526315,11.842105263157894,44.73684210526316,60.526315789473685,72.36842105263158,6.578947368421052,94.73684210526316,22.36842105263158,52.63157894736842,72.36842105263158,36.84210526315789,67.10526315789474,38.15789473684211,75.0,46.05263157894737,18.421052631578945,17.105263157894736,56.57894736842105,26.31578947368421,64.47368421052632,53.94736842105263,46.05263157894737,39.47368421052632,61.8421052631579,85.52631578947368,93.42105263157896,78.94736842105263,92.10526315789474,71.05263157894737,3.947368421052632,76.31578947368422,67.10526315789474,61.8421052631579,39.47368421052632,89.47368421052632,84.21052631578947,30.26315789473684,67.10526315789474,97.36842105263158,32.89473684210527,21.052631578947366,25.0,82.89473684210526,42.10526315789473,52.63157894736842,7.894736842105263,40.78947368421053,92.10526315789474,61.8421052631579,7.894736842105263,7.894736842105263,30.26315789473684,69.73684210526315,88.1578947368421,42.10526315789473,59.210526315789465,13.157894736842104,39.47368421052632,21.052631578947366,59.210526315789465,97.36842105263158,53.94736842105263,69.73684210526315,32.89473684210527,17.105263157894736,48.68421052631579,72.36842105263158,19.73684210526316,25.0,50.0,80.26315789473685,61.8421052631579,19.73684210526316,75.0,64.47368421052632,64.47368421052632,40.78947368421053,19.73684210526316,15.789473684210526,46.05263157894737,10.526315789473683
PN03140,98.68421052631578,0.0,22.36842105263158,97.36842105263158,1.3157894736842104,14.473684210526317,13.157894736842104,73.68421052631578,98.68421052631578,89.47368421052632,22.36842105263158,60.526315789473685,52.63157894736842,84.21052631578947,39.47368421052632,59.210526315789465,32.89473684210527,3.947368421052632,14.473684210526317,5.263157894736842,0.0,100.0,14.473684210526317,59.210526315789465,92.10526315789474,31.57894736842105,55.26315789473685,82.89473684210526,46.05263157894737,1.3157894736842104,64.47368421052632,98.68421052631578,78.94736842105263,22.36842105263158,69.73684210526315,53.94736842105263,97.36842105263158,88.1578947368421,57.89473684210527,67.10526315789474,10.526315789473683,26.31578947368421,76.31578947368422,15.789473684210526,67.10526315789474,51.31578947368421,18.421052631578945,28.947368421052637,100.0,77.63157894736842,71.05263157894737,69.73684210526315,98.68421052631578,75.0,40.78947368421053,75.0,36.84210526315789,22.36842105263158,88.1578947368421,3.947368421052632,77.63157894736842,51.31578947368421,59.210526315789465,69.73684210526315,96.05263157894736,36.84210526315789,86.8421052631579,9.210526315789473,90.78947368421052,90.78947368421052,98.68421052631578,28.947368421052637,32.89473684210527,78.94736842105263,47.368421052631575,42.10526315789473,98.68421052631578,10.526315789473683,77.63157894736842,56.57894736842105,60.526315789473685,89.47368421052632,57.89473684210527,65.78947368421053,39.47368421052632,46.05263157894737,63.1578947368421,14.473684210526317,51.31578947368421,42.10526315789473,42.10526315789473,82.89473684210526,100.0,78.94736842105263,82.89473684210526,67.10526315789474,98.68421052631578,73.68421052631578,67.10526315789474,34.21052631578947,9.210526315789473,34.21052631578947,22.36842105263158,55.26315789473685,26.31578947368421,98.68421052631578,80.26315789473685,61.8421052631579,90.78947368421052,38.15789473684211,51.31578947368421,81.57894736842105,98.68421052631578,7.894736842105263,38.15789473684211,10.526315789473683,100.0,65.78947368421053,64.47368421052632,69.73684210526315,34.21052631578947,96.05263157894736,25.0,85.52631578947368,36.84210526315789,81.57894736842105,47.368421052631575,94.73684210526316
PN03579,98.68421052631578,100.0,22.36842105263158,98.68421052631578,10.526315789473683,2.631578947368421,25.0,2.631578947368421,100.0,78.94736842105263,39.47368421052632,2.631578947368421,38.15789473684211,78.94736842105263,44.73684210526316,69.73684210526315,63.1578947368421,55.26315789473685,13.157894736842104,9.210526315789473,13.157894736842104,2.631578947368421,28.947368421052637,1.3157894736842104,25.0,73.68421052631578,34.21052631578947,76.31578947368422,42.10526315789473,48.68421052631579,94.73684210526316,34.21052631578947,60.526315789473685,90.78947368421052,47.368421052631575,25.0,9.210526315789473,27.631578947368425,65.78947368421053,60.526315789473685,68.42105263157895,39.47368421052632,23.684210526315788,52.63157894736842,90.78947368421052,38.15789473684211,28.947368421052637,42.10526315789473,30.26315789473684,63.1578947368421,23.684210526315788,46.05263157894737,6.578947368421052,46.05263157894737,21.052631578947366,64.47368421052632,51.31578947368421,75.0,38.15789473684211,28.947368421052637,50.0,90.78947368421052,11.842105263157894,25.0,52.63157894736842,30.26315789473684,48.68421052631579,10.526315789473683,35.526315789473685,86.8421052631579,63.1578947368421,89.47368421052632,89.47368421052632,38.15789473684211,48.68421052631579,71.05263157894737,9.210526315789473,85.52631578947368,60.526315789473685,55.26315789473685,78.94736842105263,93.42105263157896,61.8421052631579,56.57894736842105,72.36842105263158,97.36842105263158,32.89473684210527,21.052631578947366,96.05263157894736,98.68421052631578,34.21052631578947,52.63157894736842,14.473684210526317,13.157894736842104,86.8421052631579,35.526315789473685,7.894736842105263,22.36842105263158,55.26315789473685,69.73684210526315,23.684210526315788,100.0,64.47368421052632,11.842105263157894,15.789473684210526,14.473684210526317,57.89473684210527,98.68421052631578,57.89473684210527,31.57894736842105,94.73684210526316,75.0,35.526315789473685,81.57894736842105,21.052631578947366,84.21052631578947,17.105263157894736,26.31578947368421,92.10526315789474,27.631578947368425,85.52631578947368,42.10526315789473,39.47368421052632,27.631578947368425,96.05263157894736,28.947368421052637,15.789473684210526,6.578947368421052
PN00537,82.89473684210526,98.68421052631578,1.3157894736842104,100.0,1.3157894736842104,1.3157894736842104,2.631578947368421,6.578947368421052,93.42105263157896,59.210526315789465,39.47368421052632,30.26315789473684,23.684210526315788,93.42105263157896,18.421052631578945,85.52631578947368,48.68421052631579,81.57894736842105,84.21052631578947,38.15789473684211,89.47368421052632,80.26315789473685,59.210526315789465,13.157894736842104,96.05263157894736,9.210526315789473,17.105263157894736,72.36842105263158,73.68421052631578,44.73684210526316,55.26315789473685,25.0,98.68421052631578,28.947368421052637,25.0,26.31578947368421,42.10526315789473,88.1578947368421,22.36842105263158,72.36842105263158,36.84210526315789,97.36842105263158,52.63157894736842,7.894736842105263,82.89473684210526,69.73684210526315,50.0,59.210526315789465,51.31578947368421,75.0,85.52631578947368,51.31578947368421,53.94736842105263,47.368421052631575,98.68421052631578,15.789473684210526,9.210526315789473,64.47368421052632,17.105263157894736,72.36842105263158,77.63157894736842,0.0,17.105263157894736,68.42105263157895,28.947368421052637,39.47368421052632,2.631578947368421,48.68421052631579,75.0,86.8421052631579,26.31578947368421,47.368421052631575,35.526315789473685,86.8421052631579,44.73684210526316,26.31578947368421,15.789473684210526,92.10526315789474,27.631578947368425,9.210526315789473,3.947368421052632,96.05263157894736,93.42105263157896,76.31578947368422,27.631578947368425,78.94736842105263,75.0,7.894736842105263,32.89473684210527,98.68421052631578,10.526315789473683,55.26315789473685,59.210526315789465,52.63157894736842,81.57894736842105,42.10526315789473,65.78947368421053,9.210526315789473,36.84210526315789,22.36842105263158,52.63157894736842,71.05263157894737,23.684210526315788,5.263157894736842,97.36842105263158,73.68421052631578,56.57894736842105,61.8421052631579,46.05263157894737,57.89473684210527,23.684210526315788,46.05263157894737,94.73684210526316,34.21052631578947,97.36842105263158,40.78947368421053,67.10526315789474,92.10526315789474,34.21052631578947,14.473684210526317,7.894736842105263,88.1578947368421,15.789473684210526,97.36842105263158,39.47368421052632,9.210526315789473,81.57894736842105,55.26315789473685
PN02637,98.68421052631578,100.0,3.947368421052632,100.0,1.3157894736842104,1.3157894736842104,2.631578947368421,0.0,98.68421052631578,81.57894736842105,36.84210526315789,15.789473684210526,32.89473684210527,96.05263157894736,47.368421052631575,85.52631578947368,61.8421052631579,64.47368421052632,31.57894736842105,11.842105263157894,32.89473684210527,0.0,57.89473684210527,44.73684210526316,22.36842105263158,65.78947368421053,10.526315789473683,89.47368421052632,51.31578947368421,77.63157894736842,67.10526315789474,85.52631578947368,96.05263157894736,47.368421052631575,80.26315789473685,34.21052631578947,5.263157894736842,44.73684210526316,64.47368421052632,75.0,82.89473684210526,97.36842105263158,76.31578947368422,50.0,85.52631578947368,96.05263157894736,42.10526315789473,42.10526315789473,56.57894736842105,46.05263157894737,72.36842105263158,81.57894736842105,0.0,97.36842105263158,67.10526315789474,43.42105263157895,75.0,42.10526315789473,61.8421052631579,65.78947368421053,26.31578947368421,10.526315789473683,44.73684210526316,27.631578947368425,69.73684210526315,51.31578947368421,76.31578947368422,82.89473684210526,88.1578947368421,65.78947368421053,75.0,81.57894736842105,52.63157894736842,48.68421052631579,68.42105263157895,85.52631578947368,5.263157894736842,56.57894736842105,15.789473684210526,59.210526315789465,88.1578947368421,97.36842105263158,75.0,19.73684210526316,81.57894736842105,57.89473684210527,92.10526315789474,34.21052631578947,14.473684210526317,98.68421052631578,90.78947368421052,86.8421052631579,3.947368421052632,77.63157894736842,85.52631578947368,9.210526315789473,0.0,84.21052631578947,65.78947368421053,80.26315789473685,68.42105263157895,92.10526315789474,75.0,61.8421052631579,71.05263157894737,5.263157894736842,26.31578947368421,93.42105263157896,39.47368421052632,59.210526315789465,14.473684210526317,31.57894736842105,10.526315789473683,84.21052631578947,67.10526315789474,52.63157894736842,23.684210526315788,44.73684210526316,64.47368421052632,77.63157894736842,85.52631578947368,88.1578947368421,31.57894736842105,13.157894736842104,25.0,77.63157894736842,98.68421052631578,2.631578947368421
